Time(h),Cell volume(nL),Cell counts
1.3880000000000001,-0.013880000000000002,13035.36790091506
1.389,-0.01389,16035.041726068555
1.3900000000000001,-0.013900000000000001,7487.871215580251
1.391,-0.01391,12084.06247954891
1.3920000000000001,-0.013920000000000002,8685.36465230852
1.393,-0.01393,12897.303411049632
1.3940000000000001,-0.013940000000000001,17330.910257252166
1.395,-0.01395,12303.274664603663
1.3960000000000001,-0.013960000000000002,12024.563006765438
1.397,-0.01397,18219.497430647243
1.3980000000000001,-0.013980000000000001,17521.215286225222
1.399,-0.01399,10889.09434686376
1.4000000000000001,-0.014000000000000002,12305.058893130465
1.401,-0.01401,8831.312396234413
1.4020000000000001,-0.014020000000000001,8280.85900812226
1.403,-0.01403,21168.995087732248
1.4040000000000001,-0.014040000000000002,15243.97455313123
1.405,-0.01405,15057.55920205341
1.4060000000000001,-0.014060000000000001,15354.253000444363
1.407,-0.014070000000000001,15112.788777512505
1.408,-0.014079999999999999,13654.699310498165
1.409,-0.01409,12505.655949892478
1.41,-0.0141,11695.169644159681
1.411,-0.014110000000000001,16828.736975336633
1.412,-0.014119999999999999,11926.202020262992
1.413,-0.01413,13414.543004915622
1.414,-0.01414,13823.492790970451
1.415,-0.014150000000000001,14098.781711333166
1.416,-0.014159999999999999,9564.817469783102
1.417,-0.01417,11252.834665955763
1.418,-0.01418,17900.444350316662
1.419,-0.014190000000000001,9699.778229078029
1.42,-0.014199999999999999,12648.515423241934
1.421,-0.01421,12263.774805005114
1.422,-0.01422,17158.01212823673
1.423,-0.014230000000000001,12371.63297758293
1.424,-0.01424,13736.309624231304
1.425,-0.01425,17443.906550852018
1.426,-0.01426,11255.455434871941
1.427,-0.014270000000000001,14018.8674755057
1.428,-0.01428,16208.98438249042
1.429,-0.01429,13710.624665715575
1.43,-0.0143,11253.452297112233
1.431,-0.014310000000000002,14451.741307830172
1.432,-0.01432,14361.429779134802
1.433,-0.01433,13812.20035418195
1.434,-0.01434,17729.77243479953
1.435,-0.014350000000000002,13124.761229826781
1.436,-0.01436,19328.73117804884
1.437,-0.01437,15578.810258849742
1.438,-0.01438,7995.250930461605
1.439,-0.01439,11734.123460626872
1.44,-0.0144,14217.294891471753
1.441,-0.014410000000000001,15925.150864450208
1.442,-0.01442,6706.517017889981
1.443,-0.01443,10830.277609231629
1.444,-0.01444,5995.673564014432
1.445,-0.014450000000000001,14409.523389270966
1.446,-0.01446,14865.241655397156
1.447,-0.01447,12763.384412994554
1.448,-0.01448,17216.785210170703
1.449,-0.014490000000000001,14041.731662925056
1.45,-0.014499999999999999,16487.156722342897
1.451,-0.01451,9532.298887146113
1.452,-0.01452,9903.90864261575
1.453,-0.014530000000000001,17590.400740021774
1.454,-0.014539999999999999,13765.206133734906
1.455,-0.01455,12997.782750631028
1.456,-0.01456,11923.787709569811
1.457,-0.014570000000000001,11077.588205858501
1.458,-0.01458,12011.90902127675
1.459,-0.01459,15357.442872511421
1.46,-0.0146,14829.932228445276
1.461,-0.014610000000000001,16436.20244429148
1.462,-0.01462,11201.67672436644
1.463,-0.01463,8962.180765362627
1.464,-0.01464,13377.323777952126
1.465,-0.014650000000000002,13966.748395169174
1.466,-0.01466,16039.029952643254
1.467,-0.01467,7761.146262099387
1.468,-0.01468,13120.69194148181
1.469,-0.014690000000000002,14454.154283701622
1.47,-0.0147,17164.702458927288
1.471,-0.01471,14975.88335635218
1.472,-0.01472,11966.745686304623
1.473,-0.014730000000000002,13990.69665067992
1.474,-0.01474,15402.495486588256
1.475,-0.014750000000000001,15495.904528003986
1.476,-0.01476,18884.05051439657
1.477,-0.014770000000000002,16566.673550084637
1.478,-0.01478,10278.605340202645
1.479,-0.014790000000000001,13283.263723782908
1.48,-0.0148,14883.720327918336
1.481,-0.014810000000000002,9862.750853539
1.482,-0.01482,14996.402152119304
1.483,-0.014830000000000001,16962.881457786785
1.484,-0.01484,10226.713936833494
1.485,-0.014850000000000002,12183.520842121772
1.486,-0.01486,13853.922310589971
1.487,-0.014870000000000001,13930.871077370626
1.488,-0.01488,9329.344749280754
1.489,-0.01489,10596.034695358052
1.49,-0.0149,16038.035419289485
1.491,-0.014910000000000001,14024.628654454822
1.492,-0.014920000000000001,17558.182789694136
1.493,-0.01493,22950.546617306565
1.494,-0.01494,12784.199554720062
1.495,-0.014950000000000001,13613.690430362425
1.496,-0.014960000000000001,10336.132064153997
1.497,-0.01497,16574.365580975587
1.498,-0.01498,9925.675869709135
1.499,-0.014990000000000002,18511.24695903199
1.5,-0.015,16948.03351615269
1.5010000000000001,-0.01501,12834.157957613521
1.502,-0.01502,11294.085462325338
1.5030000000000001,-0.015030000000000002,14268.708280182544
1.504,-0.01504,17331.51291704312
1.5050000000000001,-0.015050000000000001,17151.792584884064
1.506,-0.01506,17278.76229505676
1.5070000000000001,-0.015070000000000002,12421.102150238159
1.508,-0.01508,15008.035474106433
1.5090000000000001,-0.015090000000000001,10244.522869987748
1.51,-0.0151,14302.285164139337
1.5110000000000001,-0.015110000000000002,12639.76339116104
1.512,-0.01512,16711.789163955473
1.5130000000000001,-0.015130000000000001,12298.291872493504
1.514,-0.01514,16070.796993202066
1.5150000000000001,-0.015150000000000002,14370.858025652979
1.516,-0.01516,18087.79388902683
1.5170000000000001,-0.015170000000000001,18678.93677016072
1.518,-0.01518,14788.195684970558
1.5190000000000001,-0.015190000000000002,11096.250567018958
1.52,-0.0152,13894.492592626011
1.5210000000000001,-0.015210000000000001,13509.205595843894
1.522,-0.015220000000000001,9061.613889181199
1.5230000000000001,-0.015230000000000002,9809.464486675777
1.524,-0.01524,14561.35866417988
1.5250000000000001,-0.015250000000000001,17579.013726296045
1.526,-0.015260000000000001,12860.560684475675
1.5270000000000001,-0.015270000000000002,8672.902083488654
1.528,-0.01528,12349.566218444954
1.5290000000000001,-0.015290000000000002,18699.12681216743
1.53,-0.015300000000000001,15647.824024807816
1.5310000000000001,-0.015310000000000002,7086.22948761603
1.532,-0.01532,11913.526511337679
1.5330000000000001,-0.015330000000000002,12089.25348013209
1.534,-0.015340000000000001,13873.67735890264
1.5350000000000001,-0.015350000000000003,12773.133263925569
1.536,-0.01536,13792.548009349706
1.537,-0.01537,13643.448865569397
1.538,-0.015380000000000001,15959.578704044226
1.539,-0.01539,11363.573086784876
1.54,-0.0154,9334.896251549055
1.541,-0.01541,11430.136040034606
1.542,-0.015420000000000001,11662.292086403655
1.543,-0.01543,16811.857095653195
1.544,-0.01544,15976.855396012312
1.545,-0.01545,17354.79069462329
1.546,-0.015460000000000002,12265.852004847393
1.547,-0.01547,17671.355668476743
1.548,-0.01548,12777.05452280176
1.549,-0.01549,13653.956749405139
1.55,-0.015500000000000002,18359.85288461097
1.551,-0.01551,16695.49205627179
1.552,-0.01552,11748.033094977152
1.553,-0.01553,16937.88851833194
1.554,-0.01554,15475.872313632024
1.555,-0.01555,18627.94350214433
1.556,-0.015560000000000001,18410.4016305266
1.557,-0.01557,18678.02636082871
1.558,-0.01558,9990.754759879237
1.559,-0.01559,11023.560215728405
1.56,-0.015600000000000001,11783.79917603235
1.561,-0.01561,17715.72548031407
1.562,-0.01562,14123.519317592752
1.563,-0.015629999999999998,14855.45046346295
1.564,-0.01564,12822.360498406571
1.565,-0.01565,13475.43394951071
1.566,-0.01566,16902.662632693566
1.567,-0.01567,12125.671237591358
1.568,-0.01568,14636.042645216925
1.569,-0.01569,13957.610866726325
1.57,-0.015700000000000002,18802.570473748976
1.571,-0.01571,15346.939027194388
1.572,-0.01572,10206.62205730675
1.573,-0.01573,17050.41930221576
1.574,-0.01574,12648.73919147947
1.575,-0.01575,16426.022285471212
1.576,-0.01576,17734.339683791844
1.577,-0.01577,13783.391735751182
1.578,-0.015780000000000002,14408.675554302814
1.579,-0.01579,12573.300677040083
1.58,-0.0158,15839.302183390402
1.581,-0.01581,11679.45154541614
1.582,-0.01582,13461.015914058029
1.583,-0.01583,13178.506230316025
1.584,-0.01584,12840.362185435068
1.585,-0.01585,6330.498908807885
1.586,-0.015860000000000003,12083.045043751381
1.587,-0.01587,20089.361566167776
1.588,-0.015880000000000002,15095.435835533011
1.589,-0.01589,15613.151147248176
1.59,-0.0159,16188.30885694094
1.591,-0.01591,11469.554757166929
1.592,-0.01592,18977.568372019716
1.593,-0.01593,8212.27968719128
1.594,-0.015940000000000003,9356.147462927007
1.595,-0.01595,19454.59939908972
1.596,-0.015960000000000002,12167.326740232027
1.597,-0.01597,17487.03496579918
1.598,-0.01598,12543.067676094286
1.599,-0.01599,17211.759432597453
1.6,-0.016,15993.644973495386
1.601,-0.01601,16584.916060724325
1.602,-0.01602,16150.431073638036
1.603,-0.01603,14244.074172522918
1.604,-0.016040000000000002,15587.26800829067
1.605,-0.016050000000000002,16450.452750720116
1.606,-0.01606,13308.695404360837
1.607,-0.01607,13992.527491448725
1.608,-0.01608,13410.623477366864
1.609,-0.01609,15386.164360840969
1.61,-0.0161,12590.676276147735
1.611,-0.01611,18579.693183432664
1.612,-0.016120000000000002,16850.383332786696
1.613,-0.01613,15848.384705118822
1.614,-0.01614,13567.36093888804
1.615,-0.01615,15840.715316547728
1.616,-0.01616,11660.994597410794
1.617,-0.01617,15417.928349069634
1.618,-0.01618,11805.940570372728
1.619,-0.01619,10403.852211783425
1.62,-0.016200000000000003,11951.785980449804
1.621,-0.01621,9697.810458702765
1.622,-0.016220000000000002,13469.00357303587
1.623,-0.01623,21506.292793638968
1.624,-0.01624,14073.884104055309
1.625,-0.01625,12074.588429702708
1.6260000000000001,-0.01626,15526.986494934454
1.627,-0.01627,13596.134794556376
1.6280000000000001,-0.016280000000000003,14582.243758017063
1.629,-0.01629,11294.280102976965
1.6300000000000001,-0.016300000000000002,17458.986995003575
1.631,-0.01631,13566.01420226595
1.6320000000000001,-0.01632,12748.556320344695
1.633,-0.01633,13976.33369475974
1.6340000000000001,-0.01634,11222.030113161012
1.635,-0.01635,9480.47522883795
1.6360000000000001,-0.016360000000000003,12395.976548644207
1.637,-0.01637,10851.300489073255
1.6380000000000001,-0.016380000000000002,18100.17712895584
1.639,-0.016390000000000002,14396.165110653867
1.6400000000000001,-0.0164,15211.409197793764
1.641,-0.01641,11609.07277420798
1.6420000000000001,-0.01642,11247.769698992244
1.643,-0.01643,11904.61854262436
1.6440000000000001,-0.016440000000000003,13770.75805122953
1.645,-0.01645,16564.693580290863
1.6460000000000001,-0.016460000000000002,11814.706231158932
1.647,-0.016470000000000002,11062.587955708124
1.6480000000000001,-0.01648,11661.23387193653
1.649,-0.01649,12520.05279069918
1.6500000000000001,-0.0165,15658.847476048131
1.651,-0.01651,11332.648407987688
1.6520000000000001,-0.01652,16869.252618652787
1.653,-0.01653,12178.737661921481
1.6540000000000001,-0.016540000000000003,18298.537864513888
1.655,-0.016550000000000002,10258.254091879273
1.6560000000000001,-0.016560000000000002,14607.952208293565
1.657,-0.01657,17560.8332634794
1.6580000000000001,-0.01658,15997.373242110587
1.659,-0.01659,15827.835427718188
1.6600000000000001,-0.0166,15151.565520960236
1.661,-0.01661,17593.957506166706
1.6620000000000001,-0.016620000000000003,10870.742857230283
1.663,-0.01663,13271.155262104437
1.6640000000000001,-0.016640000000000002,18190.9543252941
1.665,-0.01665,10538.31298898954
1.666,-0.01666,13984.082202505273
1.667,-0.01667,13016.163067544096
1.668,-0.01668,16493.56366695702
1.669,-0.01669,11132.89405340346
1.67,-0.0167,13541.293825228384
1.671,-0.01671,15597.416378979307
1.672,-0.01672,14898.362753631955
1.673,-0.016730000000000002,15022.086856494469
1.674,-0.01674,17475.654724522414
1.675,-0.01675,16899.04087768256
1.676,-0.01676,11821.122398454623
1.677,-0.01677,16575.737661717456
1.678,-0.01678,16027.64185582224
1.679,-0.01679,10817.92234378447
1.68,-0.0168,13433.029135218107
1.681,-0.016810000000000002,13627.565192304206
1.682,-0.016819999999999998,13563.466866209925
1.683,-0.01683,19358.39617793505
1.684,-0.01684,17746.392578112576
1.685,-0.01685,14243.477113594616
1.686,-0.01686,17896.168911783705
1.687,-0.01687,10708.417084332412
1.688,-0.01688,7641.407798224133
1.689,-0.016890000000000002,14374.51783230399
1.69,-0.0169,17157.886494881943
1.691,-0.01691,13192.048369591814
1.692,-0.01692,13660.88799490291
1.693,-0.01693,16671.54186677221
1.694,-0.01694,17116.62297555593
1.695,-0.01695,14058.294781422359
1.696,-0.01696,16209.742110692876
1.697,-0.016970000000000002,17907.46236314867
1.698,-0.01698,15443.048113357065
1.699,-0.01699,15930.96520745929
1.7,-0.017,15706.938900632182
1.701,-0.01701,18280.679664386967
1.702,-0.01702,10818.198982142789
1.703,-0.01703,10140.118965569854
1.704,-0.01704,10949.936917323828
1.705,-0.017050000000000003,19480.812225352132
1.706,-0.01706,14117.809333797046
1.707,-0.017070000000000002,16595.984683330855
1.708,-0.01708,15651.323703597907
1.709,-0.01709,15219.387684649706
1.71,-0.0171,15337.623592537167
1.711,-0.01711,21544.98615412721
1.712,-0.01712,16572.08358648417
1.713,-0.017130000000000003,10752.910899293604
1.714,-0.01714,15673.259935643933
1.715,-0.017150000000000002,10549.749238558361
1.716,-0.01716,14606.733497750354
1.717,-0.01717,16992.46106032721
1.718,-0.01718,14989.671109815232
1.719,-0.01719,15199.284057735613
1.72,-0.0172,15395.128752295172
1.721,-0.01721,11991.861315234979
1.722,-0.01722,11409.469516380017
1.723,-0.017230000000000002,13925.647802169264
1.724,-0.017240000000000002,20560.379572520716
1.725,-0.01725,14109.200883591517
1.726,-0.01726,9708.029482522365
1.727,-0.01727,10649.27345663264
1.728,-0.01728,18697.916696625627
1.729,-0.01729,12888.82463854288
1.73,-0.0173,16415.45145413804
1.731,-0.017310000000000002,14037.753887114999
1.732,-0.01732,17077.407222207246
1.733,-0.01733,14153.55750340735
1.734,-0.01734,14287.610663357025
1.735,-0.01735,14552.870286734933
1.736,-0.01736,12580.674750099673
1.737,-0.01737,21437.388858300863
1.738,-0.01738,22029.38950566832
1.739,-0.017390000000000003,16172.72087539649
1.74,-0.0174,13006.048197473558
1.741,-0.017410000000000002,12080.26499448776
1.742,-0.01742,15974.908359893081
1.743,-0.01743,12234.119710519786
1.744,-0.01744,19420.970670837116
1.745,-0.01745,12984.351864219412
1.746,-0.01746,9687.787391410153
1.747,-0.017470000000000003,15599.504402608902
1.748,-0.01748,18102.065790158344
1.749,-0.017490000000000002,18158.054826100397
1.75,-0.0175,14831.46111212627
1.7510000000000001,-0.01751,13643.66965829844
1.752,-0.01752,14618.838440743779
1.7530000000000001,-0.01753,12756.036072875922
1.754,-0.01754,14250.600978577604
1.7550000000000001,-0.017550000000000003,13157.244060794672
1.756,-0.01756,12131.195504385094
1.7570000000000001,-0.017570000000000002,13454.7868090117
1.758,-0.017580000000000002,17200.457909234847
1.7590000000000001,-0.01759,16079.488381958374
1.76,-0.0176,13088.526029618404
1.7610000000000001,-0.01761,15457.61856042611
1.762,-0.01762,12471.80052597081
1.7630000000000001,-0.017630000000000003,11042.191072662983
1.764,-0.01764,16521.836436112695
1.7650000000000001,-0.017650000000000002,15190.072449989248
1.766,-0.017660000000000002,19252.50296026283
1.7670000000000001,-0.01767,8294.279244046682
1.768,-0.01768,11208.336485520831
1.7690000000000001,-0.01769,23724.81346353283
1.77,-0.0177,17905.244322295628
1.7710000000000001,-0.01771,16182.009751072994
1.772,-0.01772,19484.660845463295
1.7730000000000001,-0.017730000000000003,10785.724736525694
1.774,-0.017740000000000002,16715.102573303895
1.7750000000000001,-0.017750000000000002,12503.61478200177
1.776,-0.01776,16104.619273802457
1.7770000000000001,-0.01777,13130.156991616019
1.778,-0.01778,14459.065439981534
1.7790000000000001,-0.01779,16223.369433608834
1.78,-0.0178,8327.200077189673
1.7810000000000001,-0.017810000000000003,16184.33132462484
1.782,-0.01782,17019.64645350025
1.7830000000000001,-0.017830000000000002,19907.20781860975
1.784,-0.01784,16474.379699448567
1.7850000000000001,-0.01785,18522.685717460077
1.786,-0.01786,14662.59743116465
1.7870000000000001,-0.01787,14121.113991866598
1.788,-0.01788,12616.853547614259
1.7890000000000001,-0.017890000000000003,21825.029218113108
1.79,-0.0179,17871.004249215686
1.7910000000000001,-0.017910000000000002,12735.119296094806
1.792,-0.017920000000000002,18639.63607798212
1.793,-0.017929999999999998,15011.91401796583
1.794,-0.01794,13454.568307636166
1.795,-0.01795,18446.111093745985
1.796,-0.01796,13328.191034763566
1.797,-0.01797,9414.176488045292
1.798,-0.01798,11399.452931756885
1.799,-0.01799,13509.71972087859
1.8,-0.018000000000000002,11529.339148309069
1.801,-0.018009999999999998,12667.544665920446
1.802,-0.01802,16997.43005370646
1.803,-0.01803,13308.74962610798
1.804,-0.01804,13698.21857064824
1.805,-0.01805,19124.930661707993
1.806,-0.01806,17444.8327713589
1.807,-0.01807,15436.864827049407
1.808,-0.018080000000000002,14614.877189584025
1.809,-0.01809,9544.146364562295
1.81,-0.0181,18777.507710713395
1.811,-0.01811,16939.591318469793
1.812,-0.01812,10579.612905756307
1.813,-0.01813,15071.477037132676
1.814,-0.01814,13001.789750268794
1.815,-0.01815,10737.367382296285
1.816,-0.018160000000000003,11619.98285490537
1.817,-0.01817,18134.05233532007
1.818,-0.01818,16496.62905909287
1.819,-0.01819,17261.33217580566
1.82,-0.0182,13246.232581039678
1.821,-0.01821,19469.283628006277
1.822,-0.01822,17132.577844382326
1.823,-0.01823,13401.431068677579
1.824,-0.018240000000000003,12386.784011083151
1.825,-0.01825,14471.839437018296
1.826,-0.018260000000000002,21902.53781869857
1.827,-0.01827,14334.568711417545
1.828,-0.01828,9796.48160082542
1.829,-0.01829,12083.653240562247
1.83,-0.0183,16954.87827462385
1.831,-0.01831,17358.237093598265
1.832,-0.01832,19807.535228697594
1.833,-0.01833,13897.49700680914
1.834,-0.018340000000000002,14854.5120260921
1.835,-0.01835,16393.1741085691
1.836,-0.01836,13185.110545247875
1.837,-0.01837,19606.137920682737
1.838,-0.01838,13008.154218972179
1.839,-0.01839,9885.126948384714
1.84,-0.0184,15675.607137488023
1.841,-0.01841,22234.249810529553
1.842,-0.018420000000000002,19638.424273107597
1.843,-0.01843,15175.103206140531
1.844,-0.01844,20529.979622987204
1.845,-0.01845,15449.582283824999
1.846,-0.01846,12959.75446759277
1.847,-0.01847,19438.636012952556
1.848,-0.01848,15865.71137028307
1.849,-0.01849,11559.8489882924
1.85,-0.018500000000000003,9531.577699135792
1.851,-0.01851,15579.842361185169
1.852,-0.018520000000000002,13234.92296049677
1.853,-0.01853,13928.142633533922
1.854,-0.01854,16670.561172535912
1.855,-0.01855,16977.770258708846
1.856,-0.01856,17594.567326852983
1.857,-0.01857,20298.14106234696
1.858,-0.018580000000000003,12666.250029066809
1.859,-0.01859,17507.80857386767
1.86,-0.018600000000000002,21276.83400004235
1.861,-0.01861,16525.793893676593
1.862,-0.01862,15283.25360164306
1.863,-0.01863,19662.46001452466
1.864,-0.01864,17121.228624093503
1.865,-0.01865,14473.132100314704
1.866,-0.018660000000000003,19067.385494998554
1.867,-0.01867,11991.042730666213
1.868,-0.018680000000000002,15318.256141772341
1.869,-0.018690000000000002,16277.430721980334
1.87,-0.0187,16262.229141311991
1.871,-0.01871,10460.374688414846
1.872,-0.01872,12128.760426315646
1.873,-0.01873,16486.813929920227
1.874,-0.018740000000000003,7978.601737531767
1.875,-0.01875,14027.49791144127
1.8760000000000001,-0.018760000000000002,16549.01265281412
1.877,-0.018770000000000002,17425.423307783825
1.8780000000000001,-0.01878,13305.407297882079
1.879,-0.01879,13696.733828517828
1.8800000000000001,-0.0188,16934.127873594083
1.881,-0.01881,13333.157262521823
1.8820000000000001,-0.01882,17731.857773447708
1.883,-0.01883,14126.130065818084
1.8840000000000001,-0.018840000000000003,16282.771267319631
1.885,-0.018850000000000002,18286.552814775896
1.8860000000000001,-0.018860000000000002,11812.09364630644
1.887,-0.01887,14761.566348479611
1.8880000000000001,-0.01888,16794.05635026071
1.889,-0.01889,19335.165641511237
1.8900000000000001,-0.0189,16441.78452290518
1.891,-0.01891,17964.6701622727
1.8920000000000001,-0.018920000000000003,11253.298045001393
1.893,-0.01893,16174.092178040866
1.8940000000000001,-0.018940000000000002,12795.51093728588
1.895,-0.01895,15229.418017163292
1.8960000000000001,-0.01896,18084.622981773697
1.897,-0.01897,15015.702513911838
1.8980000000000001,-0.01898,14770.036408403677
1.899,-0.01899,19881.527875300042
1.9000000000000001,-0.019000000000000003,14163.265304345743
1.901,-0.01901,16573.00030060475
1.9020000000000001,-0.019020000000000002,18556.928445810576
1.903,-0.019030000000000002,19400.22751676154
1.9040000000000001,-0.01904,20199.990722459752
1.905,-0.01905,16814.41730493248
1.9060000000000001,-0.01906,15136.496234040138
1.907,-0.01907,18592.89463999157
1.9080000000000001,-0.019080000000000003,17988.991447555625
1.909,-0.01909,19218.27791110401
1.9100000000000001,-0.019100000000000002,15918.119211944024
1.911,-0.019110000000000002,15790.420342660109
1.9120000000000001,-0.01912,11908.15106769807
1.913,-0.01913,16813.412966698328
1.9140000000000001,-0.01914,14910.18848010606
1.915,-0.01915,19982.555282592017
1.9160000000000001,-0.019160000000000003,19740.93555588509
1.917,-0.01917,17179.96010502538
1.9180000000000001,-0.019180000000000003,22227.481238402645
1.919,-0.019190000000000002,7963.190994502296
1.92,-0.0192,17625.82616741553
1.921,-0.01921,19745.709071444417
1.922,-0.01922,12921.10301319197
1.923,-0.01923,12548.615180262785
1.924,-0.01924,15414.924106022625
1.925,-0.01925,13748.728323258394
1.926,-0.01926,12429.314532727856
1.927,-0.019270000000000002,17937.918753470152
1.928,-0.01928,17108.464099481815
1.929,-0.01929,9289.479548196136
1.93,-0.0193,10914.780677087429
1.931,-0.01931,19172.79548753487
1.932,-0.01932,16960.443931660004
1.933,-0.01933,14033.474246879074
1.934,-0.01934,15700.716165672244
1.935,-0.019350000000000003,17351.48949351285
1.936,-0.01936,17215.834939648943
1.937,-0.019370000000000002,13059.883310580677
1.938,-0.01938,10036.887808323856
1.939,-0.01939,14816.044852535226
1.94,-0.0194,13772.357352211679
1.941,-0.01941,15067.75210813328
1.942,-0.01942,14368.004599498589
1.943,-0.01943,13586.1900147186
1.944,-0.01944,14106.29338135834
1.945,-0.019450000000000002,11537.013614017314
1.946,-0.01946,19646.48025776621
1.947,-0.01947,14407.010306093322
1.948,-0.01948,22987.870183074945
1.949,-0.01949,14959.184159759929
1.95,-0.0195,19652.685503412897
1.951,-0.01951,19883.11809774165
1.952,-0.01952,16715.740354311
1.953,-0.019530000000000002,21614.489246251982
1.954,-0.01954,16892.54994214681
1.955,-0.01955,18545.275350777774
1.956,-0.01956,16976.824650121984
1.957,-0.01957,12890.8816331145
1.958,-0.01958,11873.755209768113
1.959,-0.01959,16846.497324843684
1.96,-0.0196,11143.329848100953
1.961,-0.019610000000000002,19316.444789239107
1.962,-0.01962,8512.451764282532
1.963,-0.01963,13612.515358036855
1.964,-0.01964,19283.483942078623
1.965,-0.01965,16319.782448951382
1.966,-0.01966,18859.571693644546
1.967,-0.01967,15834.756983438076
1.968,-0.01968,19940.990136025794
1.969,-0.019690000000000003,14712.81359348534
1.97,-0.0197,13450.042210355461
1.971,-0.019710000000000002,13721.188450892185
1.972,-0.01972,15821.02120554973
1.973,-0.01973,10396.27896421895
1.974,-0.01974,21248.031259375195
1.975,-0.01975,17457.411601393727
1.976,-0.01976,16248.761184844345
1.977,-0.019770000000000003,17331.867929014585
1.978,-0.01978,15498.703884831282
1.979,-0.019790000000000002,15772.44980034935
1.98,-0.0198,18638.994004014097
1.981,-0.01981,18208.84215563227
1.982,-0.01982,20171.049159075286
1.983,-0.01983,17890.23109332357
1.984,-0.01984,18732.66884527009
1.985,-0.019850000000000003,20891.700166205785
1.986,-0.01986,21024.804574920556
1.987,-0.019870000000000002,14027.688597943337
1.988,-0.019880000000000002,11725.022430807216
1.989,-0.01989,19466.603249786294
1.99,-0.0199,19067.257967461675
1.991,-0.01991,17716.278465306026
1.992,-0.01992,15194.135471842326
1.993,-0.01993,11958.17323316248
1.994,-0.01994,21987.919861409642
1.995,-0.019950000000000002,13463.048753085732
1.996,-0.019960000000000002,11745.142554006296
1.997,-0.01997,23177.334727491867
1.998,-0.01998,17865.522057763264
1.999,-0.01999,15060.404052263311
2.0,-0.02,20012.341878847204
2.001,-0.02001,16607.70297228102
2.0020000000000002,-0.020020000000000003,14782.30464158604
2.003,-0.020030000000000003,15848.983071465163
2.004,-0.02004,13394.19636650749
2.005,-0.02005,16923.740114425145
2.0060000000000002,-0.02006,18574.03828313364
2.007,-0.02007,18237.58730196613
2.008,-0.02008,17813.70263792842
2.009,-0.02009,10032.899655252333
2.0100000000000002,-0.020100000000000003,18347.03274366635
2.011,-0.020110000000000003,19219.681295771028
2.012,-0.02012,9612.931997772977
2.013,-0.02013,23880.119391806213
2.0140000000000002,-0.02014,17626.876794045045
2.015,-0.02015,16243.245396798304
2.016,-0.02016,11437.822730416787
2.017,-0.02017,20054.34951471514
2.0180000000000002,-0.020180000000000003,18506.043583006885
2.019,-0.020190000000000003,16280.808873213606
2.02,-0.0202,16492.082588723657
2.021,-0.02021,16797.42499082257
2.0220000000000002,-0.020220000000000002,23227.891691375044
2.023,-0.02023,18767.007224762172
2.024,-0.02024,19703.053751250613
2.025,-0.02025,20691.50998012054
2.0260000000000002,-0.020260000000000004,20435.644229588914
2.027,-0.020270000000000003,19614.76991769175
2.028,-0.02028,16072.24163550361
2.029,-0.02029,10710.495422099611
2.0300000000000002,-0.020300000000000002,16658.31968786486
2.031,-0.02031,9074.17864484523
2.032,-0.02032,18288.65987190179
2.033,-0.02033,15077.362775792175
2.0340000000000003,-0.020340000000000004,18637.59558894928
2.035,-0.020350000000000004,13398.933246126511
2.036,-0.02036,20867.515327275658
2.037,-0.02037,17097.13433810915
2.0380000000000003,-0.020380000000000002,17162.576593698213
2.039,-0.020390000000000002,16176.791971136809
2.04,-0.0204,17284.888278635586
2.041,-0.02041,15900.366259833816
2.0420000000000003,-0.020420000000000004,13918.58908622128
2.043,-0.02043,15886.336919795582
2.044,-0.02044,12343.883264389524
2.045,-0.02045,16482.49501672582
2.0460000000000003,-0.020460000000000002,13141.99578150516
2.047,-0.020470000000000002,17102.32470736567
2.048,-0.02048,14124.319675582354
2.049,-0.02049,17053.119836708433
2.05,-0.020499999999999997,19041.648379614373
2.051,-0.02051,10431.16805691931
2.052,-0.02052,12283.147770396323
2.053,-0.02053,18846.422907503078
2.054,-0.02054,14533.854797318796
2.055,-0.020550000000000002,7730.12333907725
2.056,-0.020560000000000002,19611.093024165013
2.057,-0.02057,18554.338366813736
2.058,-0.020579999999999998,17228.33407531091
2.059,-0.02059,18098.07487742165
2.06,-0.0206,14556.507250565615
2.061,-0.02061,13263.188042823434
2.062,-0.02062,24545.559403666502
2.063,-0.020630000000000003,10766.5308209923
2.064,-0.020640000000000002,15351.435455492563
2.065,-0.020649999999999998,15046.035559544329
2.066,-0.020659999999999998,17122.123295813468
2.067,-0.02067,12693.679132475543
2.068,-0.02068,17547.55683858905
2.069,-0.02069,18612.134628688164
2.07,-0.0207,22777.63101987174
2.071,-0.020710000000000003,17370.27099588806
2.072,-0.020720000000000002,17532.275474196973
2.073,-0.02073,18080.191228796328
2.074,-0.020739999999999998,22564.492972847755
2.075,-0.02075,15249.88634774735
2.076,-0.02076,20623.833969119565
2.077,-0.02077,12553.180477707869
2.078,-0.02078,20927.54238101832
2.079,-0.020790000000000003,15018.456519930725
2.08,-0.020800000000000003,16388.800130630207
2.081,-0.02081,19600.048398829866
2.082,-0.020819999999999998,21104.959264232722
2.083,-0.02083,20240.802641905135
2.084,-0.02084,15052.489384392316
2.085,-0.02085,10078.942646857085
2.086,-0.02086,19584.530320205606
2.087,-0.020870000000000003,23103.5415217497
2.088,-0.020880000000000003,16651.957090655378
2.089,-0.02089,17971.477433147003
